alert1_ip,alert2_ip,time_diff_minutes,threat_type,correlation_text,should_correlate
192.168.4.51,192.168.4.51,4,ransomware,Failed login from 192.168.4.51 followed by failed login from 192.168.4.51 within 2 minutes,1
192.168.3.101,192.168.7.51,35,malware,Single point malware detection at 192.168.3.101 independent,0
192.168.4.201,192.168.4.26,3,phishing,Multiple phishing attacks: 192.168.4.201 -> 192.168.4.26 with common pattern,1
192.168.9.76,192.168.7.201,106,phishing,Single point phishing detection at 192.168.9.76 independent,0
192.168.5.51,192.168.5.26,2,insider_threat,Correlated threat: insider_threat activity from 192.168.5.51 and 192.168.5.26 same source network,1
192.168.2.26,192.168.2.201,5,data_exfil,"user2 at 192.168.2.26 attempted data access, then user2 at 192.168.2.201 accessed same resource",1
192.168.1.51,192.168.3.201,66,phishing,Isolated phishing from 192.168.1.51 not related to other activity,0
192.168.9.176,192.168.6.126,87,data_exfil,Single user charlie at 192.168.9.176 suspicious activity standalone,0
192.168.3.126,192.168.7.1,66,ransomware,ransomware attack from 192.168.3.126 unrelated to other incidents,0
192.168.5.1,192.168.3.51,102,ransomware,ransomware attack from 192.168.5.1 unrelated to other incidents,0
192.168.1.1,192.168.1.26,2,phishing,Correlated threat: phishing activity from 192.168.1.1 and 192.168.1.26 same source network,1
192.168.2.1,192.168.2.201,3,malware,Alert streak: malware detected at 192.168.2.1 and 192.168.2.201 in 5-min window,1
192.168.5.201,192.168.5.101,1,phishing,Multiple phishing attacks: 192.168.5.201 -> 192.168.5.101 with common pattern,1
192.168.6.1,192.168.6.26,1,ransomware,Correlated threat: ransomware activity from 192.168.6.1 and 192.168.6.26 same source network,1
192.168.8.226,192.168.4.26,94,brute_force,brute_force attack from 192.168.8.226 unrelated to other incidents,0
192.168.5.201,192.168.9.101,35,brute_force,Single point brute_force detection at 192.168.5.201 independent,0
192.168.1.226,192.168.1.101,5,malware,Correlated threat: malware activity from 192.168.1.226 and 192.168.1.101 same source network,1
192.168.4.201,192.168.1.51,119,brute_force,Isolated brute_force from 192.168.4.201 not related to other activity,0
192.168.8.176,192.168.7.176,111,ddos,Unique threat pattern at 192.168.8.176 no correlation,0
192.168.5.176,192.168.4.226,51,phishing,Isolated phishing from 192.168.5.176 not related to other activity,0
192.168.7.176,192.168.9.176,31,brute_force,Unique threat pattern at 192.168.7.176 no correlation,0
192.168.7.126,192.168.7.1,2,insider_threat,"bob at 192.168.7.126 attempted data access, then david at 192.168.7.1 accessed same resource",1
192.168.8.176,192.168.8.226,1,malware,Failed login from 192.168.8.176 followed by failed login from 192.168.8.226 within 2 minutes,1
192.168.5.126,192.168.1.226,63,phishing,Single point phishing detection at 192.168.5.126 independent,0
192.168.8.201,192.168.6.176,111,ransomware,Isolated ransomware from 192.168.8.201 not related to other activity,0
192.168.5.76,192.168.4.151,76,ransomware,Isolated ransomware from 192.168.5.76 not related to other activity,0
192.168.1.101,192.168.1.201,1,ransomware,Alert streak: ransomware detected at 192.168.1.101 and 192.168.1.201 in 5-min window,1
192.168.1.101,192.168.9.126,59,data_exfil,data_exfil attack from 192.168.1.101 unrelated to other incidents,0
192.168.3.126,192.168.3.76,1,data_exfil,Correlated threat: data_exfil activity from 192.168.3.126 and 192.168.3.76 same source network,1
192.168.3.26,192.168.3.51,1,phishing,Failed login from 192.168.3.26 followed by failed login from 192.168.3.51 within 2 minutes,1
192.168.6.226,192.168.6.226,1,data_exfil,Alert streak: data_exfil detected at 192.168.6.226 and 192.168.6.226 in 5-min window,1
192.168.2.151,192.168.2.76,1,insider_threat,Alert streak: insider_threat detected at 192.168.2.151 and 192.168.2.76 in 5-min window,1
192.168.7.201,192.168.7.26,1,brute_force,Failed login from 192.168.7.201 followed by failed login from 192.168.7.26 within 2 minutes,1
192.168.6.226,192.168.6.201,3,ddos,Multiple ddos attacks: 192.168.6.226 -> 192.168.6.201 with common pattern,1
192.168.6.226,192.168.6.226,2,ransomware,Alert streak: ransomware detected at 192.168.6.226 and 192.168.6.226 in 5-min window,1
192.168.8.151,192.168.7.76,75,ddos,Unique threat pattern at 192.168.8.151 no correlation,0
192.168.1.26,192.168.1.101,5,phishing,Multiple phishing attacks: 192.168.1.26 -> 192.168.1.101 with common pattern,1
192.168.7.176,192.168.7.76,1,ransomware,Failed login from 192.168.7.176 followed by failed login from 192.168.7.76 within 2 minutes,1
192.168.1.101,192.168.9.26,37,data_exfil,Single user user2 at 192.168.1.101 suspicious activity standalone,0
192.168.8.101,192.168.4.226,62,insider_threat,Isolated insider_threat from 192.168.8.101 not related to other activity,0
192.168.1.1,192.168.6.126,98,phishing,Single user alice at 192.168.1.1 suspicious activity standalone,0
192.168.2.26,192.168.8.51,102,data_exfil,data_exfil attack from 192.168.2.26 unrelated to other incidents,0
192.168.6.1,192.168.6.51,5,phishing,Failed login from 192.168.6.1 followed by failed login from 192.168.6.51 within 2 minutes,1
192.168.5.26,192.168.2.101,91,brute_force,Unique threat pattern at 192.168.5.26 no correlation,0
192.168.7.226,192.168.3.51,112,ransomware,Unique threat pattern at 192.168.7.226 no correlation,0
192.168.8.26,192.168.8.76,4,phishing,"admin at 192.168.8.26 attempted data access, then bob at 192.168.8.76 accessed same resource",1
192.168.8.101,192.168.8.101,1,data_exfil,Alert streak: data_exfil detected at 192.168.8.101 and 192.168.8.101 in 5-min window,1
192.168.7.226,192.168.4.126,57,phishing,Single point phishing detection at 192.168.7.226 independent,0
192.168.7.51,192.168.7.201,3,malware,Alert streak: malware detected at 192.168.7.51 and 192.168.7.201 in 5-min window,1
192.168.1.26,192.168.2.101,47,data_exfil,Single point data_exfil detection at 192.168.1.26 independent,0
192.168.6.101,192.168.6.51,1,ddos,"eve at 192.168.6.101 attempted data access, then eve at 192.168.6.51 accessed same resource",1
192.168.6.51,192.168.6.201,1,phishing,"user2 at 192.168.6.51 attempted data access, then eve at 192.168.6.201 accessed same resource",1
192.168.9.176,192.168.4.151,104,brute_force,Unique threat pattern at 192.168.9.176 no correlation,0
192.168.4.176,192.168.4.51,1,phishing,"david at 192.168.4.176 attempted data access, then charlie at 192.168.4.51 accessed same resource",1
192.168.3.176,192.168.3.201,1,ddos,Correlated threat: ddos activity from 192.168.3.176 and 192.168.3.201 same source network,1
192.168.1.176,192.168.7.51,61,brute_force,brute_force attack from 192.168.1.176 unrelated to other incidents,0
192.168.4.151,192.168.4.151,2,ransomware,Correlated threat: ransomware activity from 192.168.4.151 and 192.168.4.151 same source network,1
192.168.2.101,192.168.6.1,60,ddos,Single user alice at 192.168.2.101 suspicious activity standalone,0
192.168.5.201,192.168.5.26,4,phishing,Alert streak: phishing detected at 192.168.5.201 and 192.168.5.26 in 5-min window,1
192.168.9.51,192.168.9.51,3,insider_threat,"bob at 192.168.9.51 attempted data access, then admin at 192.168.9.51 accessed same resource",1
192.168.3.126,192.168.3.176,1,insider_threat,Multiple insider_threat attacks: 192.168.3.126 -> 192.168.3.176 with common pattern,1
192.168.6.201,192.168.5.26,95,ransomware,Unique threat pattern at 192.168.6.201 no correlation,0
192.168.8.1,192.168.8.1,5,phishing,Failed login from 192.168.8.1 followed by failed login from 192.168.8.1 within 2 minutes,1
192.168.5.76,192.168.5.201,5,data_exfil,Multiple data_exfil attacks: 192.168.5.76 -> 192.168.5.201 with common pattern,1
192.168.3.201,192.168.3.101,1,phishing,Alert streak: phishing detected at 192.168.3.201 and 192.168.3.101 in 5-min window,1
192.168.2.226,192.168.2.1,1,brute_force,Failed login from 192.168.2.226 followed by failed login from 192.168.2.1 within 2 minutes,1
192.168.9.126,192.168.9.151,1,data_exfil,Failed login from 192.168.9.126 followed by failed login from 192.168.9.151 within 2 minutes,1
192.168.4.51,192.168.3.1,68,phishing,Unique threat pattern at 192.168.4.51 no correlation,0
192.168.5.76,192.168.5.201,4,ddos,Multiple ddos attacks: 192.168.5.76 -> 192.168.5.201 with common pattern,1
192.168.5.126,192.168.1.226,119,insider_threat,Isolated insider_threat from 192.168.5.126 not related to other activity,0
192.168.9.26,192.168.9.76,5,ddos,Alert streak: ddos detected at 192.168.9.26 and 192.168.9.76 in 5-min window,1
192.168.8.1,192.168.3.201,39,data_exfil,Single point data_exfil detection at 192.168.8.1 independent,0
192.168.7.176,192.168.6.76,74,phishing,phishing attack from 192.168.7.176 unrelated to other incidents,0
192.168.4.226,192.168.4.176,5,malware,"eve at 192.168.4.226 attempted data access, then bob at 192.168.4.176 accessed same resource",1
192.168.1.126,192.168.1.101,1,data_exfil,Failed login from 192.168.1.126 followed by failed login from 192.168.1.101 within 2 minutes,1
192.168.5.51,192.168.5.76,2,phishing,Alert streak: phishing detected at 192.168.5.51 and 192.168.5.76 in 5-min window,1
192.168.7.1,192.168.3.176,97,ransomware,Single point ransomware detection at 192.168.7.1 independent,0
192.168.7.201,192.168.6.151,115,ddos,Single user eve at 192.168.7.201 suspicious activity standalone,0
192.168.2.51,192.168.5.226,56,malware,Single point malware detection at 192.168.2.51 independent,0
192.168.3.101,192.168.9.1,106,insider_threat,Single point insider_threat detection at 192.168.3.101 independent,0
192.168.6.51,192.168.7.151,62,insider_threat,Single point insider_threat detection at 192.168.6.51 independent,0
192.168.8.226,192.168.8.126,5,ransomware,Alert streak: ransomware detected at 192.168.8.226 and 192.168.8.126 in 5-min window,1
192.168.3.176,192.168.4.26,102,phishing,phishing attack from 192.168.3.176 unrelated to other incidents,0
192.168.4.201,192.168.1.226,120,data_exfil,Single point data_exfil detection at 192.168.4.201 independent,0
192.168.9.76,192.168.9.176,1,ransomware,Correlated threat: ransomware activity from 192.168.9.76 and 192.168.9.176 same source network,1
192.168.5.1,192.168.5.201,5,phishing,"user1 at 192.168.5.1 attempted data access, then alice at 192.168.5.201 accessed same resource",1
192.168.1.226,192.168.1.1,2,insider_threat,Failed login from 192.168.1.226 followed by failed login from 192.168.1.1 within 2 minutes,1
192.168.1.51,192.168.1.26,3,brute_force,Alert streak: brute_force detected at 192.168.1.51 and 192.168.1.26 in 5-min window,1
192.168.6.1,192.168.7.101,65,ransomware,Single point ransomware detection at 192.168.6.1 independent,0
192.168.7.176,192.168.8.126,66,brute_force,Unique threat pattern at 192.168.7.176 no correlation,0
192.168.8.151,192.168.8.176,2,phishing,Alert streak: phishing detected at 192.168.8.151 and 192.168.8.176 in 5-min window,1
192.168.1.151,192.168.1.201,4,ransomware,Alert streak: ransomware detected at 192.168.1.151 and 192.168.1.201 in 5-min window,1
192.168.5.226,192.168.5.151,4,brute_force,Multiple brute_force attacks: 192.168.5.226 -> 192.168.5.151 with common pattern,1
192.168.7.1,192.168.7.1,4,malware,Correlated threat: malware activity from 192.168.7.1 and 192.168.7.1 same source network,1
192.168.3.176,192.168.3.126,5,brute_force,Correlated threat: brute_force activity from 192.168.3.176 and 192.168.3.126 same source network,1
192.168.3.76,192.168.3.76,2,malware,Multiple malware attacks: 192.168.3.76 -> 192.168.3.76 with common pattern,1
192.168.7.1,192.168.3.201,58,data_exfil,data_exfil attack from 192.168.7.1 unrelated to other incidents,0
192.168.6.226,192.168.4.1,86,phishing,Single point phishing detection at 192.168.6.226 independent,0
192.168.4.51,192.168.4.201,3,ransomware,Multiple ransomware attacks: 192.168.4.51 -> 192.168.4.201 with common pattern,1
192.168.6.1,192.168.5.101,76,ddos,Unique threat pattern at 192.168.6.1 no correlation,0
192.168.5.226,192.168.8.51,98,ransomware,Single point ransomware detection at 192.168.5.226 independent,0
192.168.6.101,192.168.6.201,4,ransomware,Multiple ransomware attacks: 192.168.6.101 -> 192.168.6.201 with common pattern,1
192.168.7.1,192.168.7.1,4,ddos,Failed login from 192.168.7.1 followed by failed login from 192.168.7.1 within 2 minutes,1
192.168.2.176,192.168.2.101,1,data_exfil,"user2 at 192.168.2.176 attempted data access, then user2 at 192.168.2.101 accessed same resource",1
192.168.3.51,192.168.2.51,111,ddos,ddos attack from 192.168.3.51 unrelated to other incidents,0
192.168.1.26,192.168.1.26,4,brute_force,Failed login from 192.168.1.26 followed by failed login from 192.168.1.26 within 2 minutes,1
192.168.6.101,192.168.9.101,104,ransomware,ransomware attack from 192.168.6.101 unrelated to other incidents,0
192.168.4.201,192.168.4.151,5,malware,Multiple malware attacks: 192.168.4.201 -> 192.168.4.151 with common pattern,1
192.168.7.1,192.168.7.101,3,ransomware,Alert streak: ransomware detected at 192.168.7.1 and 192.168.7.101 in 5-min window,1
192.168.6.201,192.168.6.76,2,ddos,Failed login from 192.168.6.201 followed by failed login from 192.168.6.76 within 2 minutes,1
192.168.4.176,192.168.1.51,37,brute_force,brute_force attack from 192.168.4.176 unrelated to other incidents,0
192.168.9.226,192.168.6.126,45,brute_force,brute_force attack from 192.168.9.226 unrelated to other incidents,0
192.168.2.201,192.168.7.226,95,insider_threat,Single point insider_threat detection at 192.168.2.201 independent,0
192.168.3.176,192.168.3.76,2,phishing,Multiple phishing attacks: 192.168.3.176 -> 192.168.3.76 with common pattern,1
192.168.5.76,192.168.5.151,1,ddos,Failed login from 192.168.5.76 followed by failed login from 192.168.5.151 within 2 minutes,1
192.168.5.201,192.168.2.151,109,brute_force,brute_force attack from 192.168.5.201 unrelated to other incidents,0
192.168.5.51,192.168.7.101,34,insider_threat,Unique threat pattern at 192.168.5.51 no correlation,0
192.168.4.26,192.168.4.1,5,phishing,Alert streak: phishing detected at 192.168.4.26 and 192.168.4.1 in 5-min window,1
192.168.7.26,192.168.7.126,3,ddos,Multiple ddos attacks: 192.168.7.26 -> 192.168.7.126 with common pattern,1
192.168.6.151,192.168.6.76,2,insider_threat,Alert streak: insider_threat detected at 192.168.6.151 and 192.168.6.76 in 5-min window,1
192.168.8.1,192.168.8.51,3,insider_threat,Multiple insider_threat attacks: 192.168.8.1 -> 192.168.8.51 with common pattern,1
192.168.4.51,192.168.4.126,3,phishing,"user1 at 192.168.4.51 attempted data access, then eve at 192.168.4.126 accessed same resource",1
192.168.6.176,192.168.4.176,91,ransomware,ransomware attack from 192.168.6.176 unrelated to other incidents,0
192.168.8.101,192.168.8.126,1,data_exfil,Multiple data_exfil attacks: 192.168.8.101 -> 192.168.8.126 with common pattern,1
192.168.5.26,192.168.5.1,3,malware,"david at 192.168.5.26 attempted data access, then bob at 192.168.5.1 accessed same resource",1
192.168.5.201,192.168.6.226,60,ransomware,Single user bob at 192.168.5.201 suspicious activity standalone,0
192.168.4.76,192.168.4.1,1,data_exfil,"alice at 192.168.4.76 attempted data access, then alice at 192.168.4.1 accessed same resource",1
192.168.4.101,192.168.5.151,43,ransomware,Single user user1 at 192.168.4.101 suspicious activity standalone,0
192.168.1.76,192.168.1.76,2,insider_threat,Multiple insider_threat attacks: 192.168.1.76 -> 192.168.1.76 with common pattern,1
192.168.3.101,192.168.4.176,77,insider_threat,insider_threat attack from 192.168.3.101 unrelated to other incidents,0
192.168.4.1,192.168.9.51,60,data_exfil,data_exfil attack from 192.168.4.1 unrelated to other incidents,0
192.168.5.101,192.168.5.26,1,insider_threat,Failed login from 192.168.5.101 followed by failed login from 192.168.5.26 within 2 minutes,1
192.168.6.26,192.168.4.51,31,malware,Isolated malware from 192.168.6.26 not related to other activity,0
